"ts","country","category","visits","unique_visitors","avg_unit_price","sales"
"2022-01-01T00:34:00.000000Z","ES","WOMEN",12893,2834,57.45,62252.55871527401
"2022-01-01T00:34:00.000000Z","ES","MEN",13019,5302,46.34,28026.314368724736
"2022-01-01T00:34:00.000000Z","ES","KIDS",13019,2467,49.75,8566.914043184173
"2022-01-01T00:34:00.000000Z","ES","HOME",13019,4199,67.53,61688.396083161875
"2022-01-01T00:34:00.000000Z","ES","KITCHEN",12683,3097,26.32,14508.839103899856
"2022-01-01T00:34:00.000000Z","ES","BATHROOM",12935,5722,23.67,4672.438388970199
"2022-01-01T00:35:00.000000Z","ES","WOMEN",13219,6047,57.45,39088.80642859005
"2022-01-01T00:35:00.000000Z","ES","MEN",13219,6371,46.34,27776.072662079623
"2022-01-01T00:35:00.000000Z","ES","KIDS",13046,2213,49.75,33043.80327105
"2022-01-01T00:35:00.000000Z","ES","HOME",13391,3671,67.53,15169.871839129086
"2022-01-01T00:35:00.000000Z","ES","KITCHEN",13219,3671,26.32,3581.609696085256
"2022-01-01T00:35:00.000000Z","ES","BATHROOM",13305,3023,23.67,2070.642405441387
"2022-01-01T00:36:00.000000Z","ES","WOMEN",13675,2830,57.45,19895.9906767507
"2022-01-01T00:36:00.000000Z","ES","MEN",13408,3385,46.34,10904.67765100383
"2022-01-01T00:36:00.000000Z","ES","KIDS",13586,6160,49.75,9166.892002183933
"2022-01-01T00:36:00.000000Z","ES","HOME",13364,6604,67.53,31932.086020777002
"2022-01-01T00:36:00.000000Z","ES","KITCHEN",13408,4661,26.32,12387.18669721281
"2022-01-01T00:36:00.000000Z","ES","BATHROOM",13541,5494,23.67,5280.98892922812
"2022-01-01T00:37:00.000000Z","ES","WOMEN",14090,2621,57.45,42242.776002768136
"2022-01-01T00:37:00.000000Z","ES","MEN",13679,4787,46.34,19414.046948498293
"2022-01-01T00:37:00.000000Z","ES","KIDS",14090,6725,49.75,17694.99245356507
"2022-01-01T00:37:00.000000Z","ES","HOME",13816,3818,67.53,30485.592371739647
"2022-01-01T00:37:00.000000Z","ES","KITCHEN",13679,4331,26.32,4680.725641988268
"2022-01-01T00:37:00.000000Z","ES","BATHROOM",13816,5357,23.67,20777.423203158844
"2022-01-01T00:38:00.000000Z","ES","WOMEN",14133,6200,57.45,8570.059088430806
"2022-01-01T00:38:00.000000Z","ES","MEN",14086,5732,46.34,18217.085864407087
"2022-01-01T00:38:00.000000Z","ES","KIDS",14273,4036,49.75,17811.40217856637
"2022-01-01T00:38:00.000000Z","ES","HOME",14461,3860,67.53,66368.13813246712
"2022-01-01T00:38:00.000000Z","ES","KITCHEN",14273,2866,26.32,6158.847904093894
"2022-01-01T00:38:00.000000Z","ES","BATHROOM",14133,6142,23.67,4984.876022071133
"2022-01-01T00:39:00.000000Z","ES","WOMEN",14591,7079,57.45,13512.165925972446
"2022-01-01T00:39:00.000000Z","ES","MEN",14831,3779,46.34,8758.211987265431
"2022-01-01T00:39:00.000000Z","ES","KIDS",14639,3599,49.75,19611.34249013578
"2022-01-01T00:39:00.000000Z","ES","HOME",14687,4799,67.53,24432.22006196579
"2022-01-01T00:39:00.000000Z","ES","KITCHEN",14447,4799,26.32,9980.489286711067
"2022-01-01T00:39:00.000000Z","ES","BATHROOM",14831,6719,23.67,9330.662849075658
"2022-01-01T00:40:00.000000Z","ES","WOMEN",15104,3320,57.45,11023.442509898456
"2022-01-01T00:40:00.000000Z","ES","MEN",15251,4427,46.34,61557.70145515498
"2022-01-01T00:40:00.000000Z","ES","KIDS",15251,5657,49.75,24232.09043399048
"2022-01-01T00:40:00.000000Z","ES","HOME",15005,6518,67.53,28656.190453151878
"2022-01-01T00:40:00.000000Z","ES","KITCHEN",15202,7195,26.32,9064.555792210356
"2022-01-01T00:40:00.000000Z","ES","BATHROOM",14809,5042,23.67,28822.792993595715
"2022-01-01T00:41:00.000000Z","ES","WOMEN",15119,5795,57.45,60225.62000033087
"2022-01-01T00:41:00.000000Z","ES","MEN",15119,6740,46.34,19618.383827784022
"2022-01-01T00:41:00.000000Z","ES","KIDS",15371,5102,49.75,5923.696697568444
"2022-01-01T00:41:00.000000Z","ES","HOME",15170,7685,67.53,81683.79430854275
"2022-01-01T00:41:00.000000Z","ES","KITCHEN",15623,3338,26.32,11938.679843407623
"2022-01-01T00:41:00.000000Z","ES","BATHROOM",15321,4157,23.67,11810.311819255483
"2022-01-01T00:42:00.000000Z","ES","WOMEN",15634,2837,57.45,42983.81769031457
"2022-01-01T00:42:00.000000Z","ES","MEN",15995,4772,46.34,10580.745169206939
"2022-01-01T00:42:00.000000Z","ES","KIDS",15737,6062,49.75,51341.6747418901
"2022-01-01T00:42:00.000000Z","ES","HOME",15479,6772,67.53,13328.311662912947
"2022-01-01T00:42:00.000000Z","ES","KITCHEN",15686,2708,26.32,23427.283584234112
"2022-01-01T00:42:00.000000Z","ES","BATHROOM",15634,3160,23.67,1832.046393679204
"2022-01-01T00:43:00.000000Z","ES","WOMEN",16103,6335,57.45,37158.41351881519
"2022-01-01T00:43:00.000000Z","ES","MEN",15892,3893,46.34,41105.16093903818
"2022-01-01T00:43:00.000000Z","ES","KIDS",15945,5213,49.75,38909.21690529211
"2022-01-01T00:43:00.000000Z","ES","HOME",16103,3233,67.53,56959.82657101835
"2022-01-01T00:43:00.000000Z","ES","KITCHEN",15839,5741,26.32,18552.31853776399
"2022-01-01T00:43:00.000000Z","ES","BATHROOM",16209,7853,23.67,9935.653294290798
"2022-01-01T00:44:00.000000Z","ES","WOMEN",16253,3037,57.45,10819.196184333303
"2022-01-01T00:44:00.000000Z","ES","MEN",16739,7154,46.34,48983.357144034875
"2022-01-01T00:44:00.000000Z","ES","KIDS",16523,5534,49.75,23372.387837872102
"2022-01-01T00:44:00.000000Z","ES","HOME",16415,3374,67.53,91894.18642043753
"2022-01-01T00:44:00.000000Z","ES","KITCHEN",16253,3914,26.32,13111.217031851264
"2022-01-01T00:44:00.000000Z","ES","BATHROOM",16523,3104,23.67,27225.04510739402
"2022-01-01T00:45:00.000000Z","ES","WOMEN",16780,6347,57.45,10465.016128799525
"2022-01-01T00:45:00.000000Z","ES","MEN",16780,4001,46.34,22733.775780487194
"2022-01-01T00:45:00.000000Z","ES","KIDS",16725,4553,49.75,62406.94255065916
"2022-01-01T00:45:00.000000Z","ES","HOME",16891,7727,67.53,20548.554723305107
"2022-01-01T00:45:00.000000Z","ES","KITCHEN",17056,7037,26.32,13620.501251582575
"2022-01-01T00:45:00.000000Z","ES","BATHROOM",16615,5450,23.67,19206.64555212525
"2022-01-01T00:46:00.000000Z","ES","WOMEN",17201,3524,57.45,40177.92790819909
"2022-01-01T00:46:00.000000Z","ES","MEN",17427,6908,46.34,25482.173134904082
"2022-01-01T00:46:00.000000Z","ES","KIDS",16919,7895,49.75,29356.50656151459
"2022-01-01T00:46:00.000000Z","ES","HOME",17483,6133,67.53,11854.464127967698
"2022-01-01T00:46:00.000000Z","ES","KITCHEN",16976,7825,26.32,3562.648235639855
"2022-01-01T00:46:00.000000Z","ES","BATHROOM",17201,6415,23.67,10679.823168388471
"2022-01-01T00:47:00.000000Z","ES","WOMEN",17510,8135,57.45,13236.37551039572
"2022-01-01T00:47:00.000000Z","ES","MEN",17567,6335,46.34,44041.18833334932
"2022-01-01T00:47:00.000000Z","ES","KIDS",17279,6767,49.75,10745.915170401226
"2022-01-01T00:47:00.000000Z","ES","HOME",17395,8495,67.53,80954.32493643077
"2022-01-01T00:47:00.000000Z","ES","KITCHEN",17855,7991,26.32,17339.479119982494
"2022-01-01T00:47:00.000000Z","ES","BATHROOM",17683,5687,23.67,8078.033830990297
"2022-01-01T00:48:00.000000Z","ES","WOMEN",18051,3454,57.45,48136.9590025282
"2022-01-01T00:48:00.000000Z","ES","MEN",17816,4703,46.34,19209.625572502653
"2022-01-01T00:48:00.000000Z","ES","KIDS",17992,8672,49.75,55287.715177013975
"2022-01-01T00:48:00.000000Z","ES","HOME",17992,5953,67.53,33354.14321298718
"2022-01-01T00:48:00.000000Z","ES","KITCHEN",18051,8525,26.32,15321.272359941697
"2022-01-01T00:48:00.000000Z","ES","BATHROOM",17639,7276,23.67,16005.522330976672
"2022-01-01T00:49:00.000000Z","ES","WOMEN",18359,4424,57.45,10599.434208672059
"2022-01-01T00:49:00.000000Z","ES","MEN",18359,4499,46.34,62280.42652599396
"2022-01-01T00:49:00.000000Z","ES","KIDS",17999,4424,49.75,59699.48863347385
"2022-01-01T00:49:00.000000Z","ES","HOME",18359,5099,67.53,41479.94719617767
"2022-01-01T00:49:00.000000Z","ES","KITCHEN",18119,3974,26.32,11843.8985489927
"2022-01-01T00:49:00.000000Z","ES","BATHROOM",18059,5624,23.67,21409.331614584386
"2022-01-01T00:50:00.000000Z","ES","WOMEN",18421,5354,57.45,18985.906802692323
"2022-01-01T00:50:00.000000Z","ES","MEN",18543,4742,46.34,42539.74089724216
"2022-01-01T00:50:00.000000Z","ES","KIDS",18910,3365,49.75,16441.23348013826
"2022-01-01T00:50:00.000000Z","ES","HOME",18665,8644,67.53,17977.67638777128
"2022-01-01T00:50:00.000000Z","ES","KITCHEN",18482,4819,26.32,17517.119892127208
"2022-01-01T00:50:00.000000Z","ES","BATHROOM",18482,6578,23.67,15427.495114302601
"2022-01-01T00:51:00.000000Z","ES","WOMEN",18719,4913,57.45,94639.95519495271
"2022-01-01T00:51:00.000000Z","ES","MEN",19156,7097,46.34,39036.45434133137
